Company,TypeName,Ram,Weight,Price,Touchscreen,Ips,ppi,Cpu_brand,HDD,SSD,Gpu_brand,os
HP,Notebook,4,1.48,58607.46719999999,0,0,111.93520355955211,Intel Core i5,0,256,Intel,Windows
HP,Notebook,4,1.95,64202.4,0,0,157.3505121487356,Intel Core i5,0,256,Intel,Windows
HP,Ultrabook,8,1.43,77202.72,0,0,157.3505121487356,Intel Core i7,0,256,Intel,Windows
HP,Notebook,8,1.64,55904.5728,0,0,157.3505121487356,Intel Core i5,0,256,Nvidia,Windows
HP,Notebook,4,1.64,36443.52,0,0,111.93520355955211,Intel Core i3,500,0,Intel,Windows
Dell,Gaming,8,2.65,50562.72,0,0,141.21199808219862,Intel Core i5,0,0,Nvidia,Windows
HP,Ultrabook,4,1.26,81997.92,0,0,176.23257360658386,Intel Core i5,500,0,Intel,Windows
HP,Notebook,4,1.48,84715.2,0,0,157.3505121487356,Intel Core i5,0,256,Intel,Windows
HP,Ultrabook,8,1.54,100550.5488,0,0,157.3505121487356,Intel Core i7,0,256,Intel,Windows
HP,Notebook,4,1.49,42624.0,0,0,117.82653006268643,Intel Core i3,500,0,Intel,Windows
Toshiba,Notebook,8,1.5,64468.8,0,0,117.82653006268643,Intel Core i5,0,256,Intel,Windows
HP,Notebook,4,2.04,41025.0672,0,0,100.45466986113651,Intel Core i3,0,256,Intel,Windows
Lenovo,Notebook,16,2.4,158135.04,0,1,254.67134914246222,Intel Core i7,0,512,Nvidia,Windows
Toshiba,Notebook,8,1.47,79387.2,0,1,157.3505121487356,Intel Core i5,0,256,Intel,Windows
HP,Notebook,8,1.43,118761.12,0,0,157.3505121487356,Intel Core i7,0,256,Intel,Windows
Dell,2 in 1 Convertible,4,2.08,42410.3472,1,1,141.21199808219862,Intel Core i3,1000,0,Intel,Windows
Toshiba,Ultrabook,8,1.2,84715.2,0,0,165.6321180513006,Intel Core i5,0,256,Intel,Windows
HP,Notebook,8,1.11,61218.72,0,1,165.6321180513006,Intel Core i5,0,256,Intel,Windows
HP,Notebook,8,1.64,63159.7104,0,0,157.3505121487356,Intel Core i7,0,256,Nvidia,Windows
Dell,Notebook,8,2.09,55754.3232,0,0,141.21199808219862,Intel Core i5,500,0,Intel,Windows
HP,Ultrabook,4,1.26,83063.52,0,0,125.36742798669837,Intel Core i5,0,256,Intel,Windows
HP,Notebook,4,2.31,63349.92,0,0,111.93520355955211,Intel Core i5,500,0,Intel,Windows
HP,Notebook,4,1.95,56476.8,0,0,111.93520355955211,Intel Core i5,500,0,Intel,Windows
Dell,Ultrabook,8,1.29,86526.72,1,0,276.053530085501,Intel Core i5,0,256,Intel,Windows
HP,Notebook,8,2.63,57542.4,0,0,127.33567457123111,Intel Core i5,0,256,Nvidia,Windows
HP,Notebook,4,1.64,51841.44,0,0,111.93520355955211,Intel Core i5,0,256,Intel,Windows
Acer,Notebook,6,2.1,21791.52,0,0,100.45466986113651,AMD Processor,1000,0,AMD,Windows
MSI,Gaming,8,2.7,63499.10399999999,0,0,127.33567457123111,Intel Core i7,0,128,Nvidia,Windows
HP,Notebook,8,1.95,63669.6,0,0,157.3505121487356,Intel Core i5,0,256,Intel,Windows
HP,Notebook,8,1.84,65480.5872,0,0,141.21199808219862,Intel Core i7,0,256,Intel,Windows
HP,Ultrabook,8,1.26,71874.72,0,0,176.23257360658386,Intel Core i7,0,256,Intel,Windows
HP,Notebook,4,2.04,39533.76,0,0,100.45466986113651,Intel Core i5,500,0,Intel,Windows
Toshiba,Ultrabook,8,1.47,91908.0,0,1,157.3505121487356,Intel Core i7,0,256,Intel,Windows
Dell,Notebook,8,2.09,56633.975999999995,0,0,141.21199808219862,Intel Core i5,0,256,Intel,Windows
HP,Notebook,8,1.64,53839.9728,0,0,157.3505121487356,Intel Core i5,0,256,Intel,Windows
Lenovo,2 in 1 Convertible,4,1.8,45128.16,1,1,141.21199808219862,Intel Core i7,0,256,Intel,Windows
Vero,Notebook,2,1.45,11231.423999999999,0,0,111.93520355955211,Other Intel Processor,0,0,Intel,Windows
Toshiba,Notebook,16,2.4,75924.0,0,1,141.21199808219862,Intel Core i7,0,256,Nvidia,Windows
Lenovo,Notebook,8,2.3,55922.688,0,0,141.21199808219862,Intel Core i5,0,256,Intel,Windows
HP,Notebook,4,1.54,53280.0,0,0,157.3505121487356,Intel Core i5,500,0,Intel,Windows
HP,Notebook,8,1.84,112065.9552,0,0,141.21199808219862,Intel Core i5,0,256,Intel,Windows
HP,Notebook,8,1.43,78268.31999999999,0,0,157.3505121487356,Intel Core i5,0,256,Intel,Windows
MSI,Gaming,16,3.78,82351.6992,0,1,127.33567457123111,Intel Core i7,0,256,Nvidia,Windows
Lenovo,Gaming,16,4.6,122010.66719999998,0,1,127.33567457123111,Intel Core i7,0,128,Nvidia,Windows
Asus,Netbook,4,1.2,15339.311999999998,0,0,135.0942111925629,Other Intel Processor,0,0,Intel,Others/No OS/Linux
Lenovo,Notebook,16,1.1,139593.6,0,1,209.8006828649808,Intel Core i7,0,256,Intel,Windows
HP,Notebook,8,1.91,52161.12,0,1,141.21199808219862,Intel Core i7,1000,0,Nvidia,Windows
Dell,2 in 1 Convertible,8,2.3,58288.32,1,1,141.21199808219862,Intel Core i5,0,256,Intel,Windows
HP,Notebook,4,2.04,52161.12,0,0,100.45466986113651,Intel Core i5,0,256,Intel,Windows
Dell,Ultrabook,16,1.2,120093.12,1,0,276.053530085501,Intel Core i7,0,1000,Intel,Windows
HP,Notebook,4,2.31,37570.392,0,0,100.45466986113651,Intel Core i3,500,0,Intel,Windows
HP,Notebook,4,1.96,26586.72,0,0,100.45466986113651,Intel Core i5,500,0,Intel,Others/No OS/Linux
Acer,Notebook,8,2.4,23922.72,0,0,100.45466986113651,AMD Processor,1000,0,AMD,Windows
Dell,2 in 1 Convertible,12,1.6,69210.72,1,1,165.6321180513006,Intel Core i7,0,256,Intel,Windows
MSI,Gaming,16,2.94,96916.32,0,0,141.21199808219862,Intel Core i7,0,256,Nvidia,Windows
HP,Notebook,8,2.04,57009.6,0,0,141.21199808219862,Intel Core i7,0,256,Intel,Windows
Asus,Gaming,16,4.0,53173.44,0,1,127.33567457123111,Intel Core i7,1000,0,Nvidia,Others/No OS/Linux
Dell,Notebook,4,2.25,29783.52,0,0,141.21199808219862,Intel Core i5,1000,0,Intel,Windows
Dell,Notebook,16,2.32,52746.6672,0,0,141.21199808219862,Intel Core i7,2000,0,AMD,Windows
MSI,Gaming,16,1.8,102777.12,0,0,141.21199808219862,Intel Core i7,0,256,Nvidia,Windows
Dell,Ultrabook,8,1.29,77682.23999999999,0,0,165.6321180513006,Intel Core i7,0,256,Intel,Windows
Asus,Gaming,64,3.58,211788.0,0,1,127.33567457123111,Intel Core i7,0,1000,Nvidia,Windows
Dell,2 in 1 Convertible,8,1.62,42517.9728,1,0,165.6321180513006,Intel Core i7,0,256,Intel,Windows
Dell,Gaming,16,3.21,70809.12,0,0,282.42399616439724,Intel Core i7,0,256,Nvidia,Windows
Apple,Ultrabook,8,0.92,69264.0,0,1,226.41554716935852,Other Intel Processor,0,0,Intel,Mac
Dell,Notebook,4,2.06,25679.8944,0,0,100.45466986113651,Intel Core i3,500,0,Intel,Windows
HP,Notebook,4,2.31,63882.72,0,0,100.45466986113651,Intel Core i5,500,0,Intel,Windows
HP,Ultrabook,8,1.26,63882.72,0,0,176.23257360658386,Intel Core i5,0,256,Intel,Windows
HP,Notebook,8,1.49,58075.2,0,0,165.6321180513006,Intel Core i7,0,256,Intel,Windows
Lenovo,Ultrabook,8,1.3,91294.7472,1,1,176.23257360658386,Intel Core i7,0,256,Intel,Windows
Lenovo,Notebook,8,3.0,35111.52,0,0,106.11306214269258,Intel Core i5,1000,0,AMD,Windows
Lenovo,Notebook,4,2.3,52054.56,0,1,141.21199808219862,Intel Core i5,1000,0,Nvidia,Windows
MSI,Gaming,16,3.78,133146.72,0,0,127.33567457123111,Intel Core i7,0,256,Nvidia,Windows
Lenovo,Notebook,4,2.1,28771.2,0,0,100.45466986113651,Intel Core i5,500,0,Intel,Windows
HP,Notebook,4,2.31,50083.2,0,0,141.21199808219862,Intel Core i5,500,0,Intel,Windows
Lenovo,Ultrabook,8,0.99,74538.72,1,1,234.9767648087785,Other Intel Processor,0,512,Intel,Windows
Lenovo,Gaming,32,4.6,172627.19999999998,0,1,127.33567457123111,Intel Core i7,0,512,Nvidia,Windows
Lenovo,2 in 1 Convertible,4,0.69,34433.2656,1,1,224.17380907857276,Other Intel Processor,0,0,Intel,Windows
HP,Ultrabook,16,1.3,109170.72,0,1,331.2642361026012,Intel Core i7,0,512,Intel,Windows
Dell,Notebook,8,2.18,39960.0,0,0,141.21199808219862,Intel Core i5,0,256,Intel,Windows
HP,Notebook,4,1.54,54931.14719999999,0,0,157.3505121487356,Intel Core i5,500,0,Intel,Windows
HP,Workstation,8,1.9,79653.59999999999,0,0,141.21199808219862,Intel Core i7,0,256,AMD,Windows
Lenovo,Notebook,8,1.7,63882.72,0,0,157.3505121487356,Intel Core i5,0,180,Intel,Windows
HP,Notebook,4,1.29,32767.2,0,0,276.053530085501,Other Intel Processor,0,0,Intel,Others/No OS/Linux
Acer,Notebook,4,2.4,20619.36,0,0,100.45466986113651,AMD Processor,500,0,AMD,Windows
Dell,Notebook,4,2.2,20965.1472,0,0,100.45466986113651,Other Intel Processor,500,0,Intel,Others/No OS/Linux
HP,Notebook,4,1.86,18434.3472,0,0,100.45466986113651,Intel Core i3,1000,0,Intel,Others/No OS/Linux
Asus,Gaming,8,2.7,85194.72,0,1,127.33567457123111,Intel Core i7,0,256,Nvidia,Windows
Dell,Ultrabook,4,1.4,43601.687999999995,0,1,165.6321180513006,Intel Core i5,0,256,AMD,Windows
HP,Netbook,4,2.4,85194.72,0,0,125.36742798669837,Intel Core i5,0,128,Intel,Windows
Acer,Notebook,8,2.4,42570.72,0,0,141.21199808219862,Intel Core i5,0,256,Nvidia,Windows
Dell,Notebook,8,2.36,34035.264,0,0,141.21199808219862,Intel Core i5,1000,0,AMD,Windows
MSI,Gaming,8,2.6,85194.72,0,0,127.33567457123111,Intel Core i7,0,256,Nvidia,Windows
HP,Notebook,4,1.96,26640.0,0,0,100.45466986113651,Other Intel Processor,1000,0,Intel,Windows
Asus,Gaming,16,4.3,122490.72,0,1,127.33567457123111,Intel Core i7,0,128,Nvidia,Windows
Dell,Ultrabook,4,1.5,60480.792,0,0,125.36742798669837,Intel Core i3,500,0,Intel,Windows
Dell,Ultrabook,4,1.5,62176.1616,0,0,125.36742798669837,Intel Core i3,0,128,Intel,Windows
Acer,Notebook,4,2.2,11135.52,0,0,100.45466986113651,Other Intel Processor,0,16,Intel,Others/No OS/Linux
HP,Workstation,8,3.0,154458.72,0,1,127.33567457123111,Intel Core i7,1000,0,AMD,Windows
Lenovo,Gaming,16,2.4,63882.72,0,0,141.21199808219862,Intel Core i7,0,512,Nvidia,Windows
Dell,Ultrabook,8,1.5,75289.968,0,0,125.36742798669837,Intel Core i5,0,256,Intel,Windows
MSI,Gaming,8,2.9,80516.20319999999,0,0,127.33567457123111,Intel Core i7,0,128,Nvidia,Windows
Lenovo,2 in 1 Convertible,4,2.1,46193.76,1,1,141.21199808219862,Intel Core i5,0,256,Intel,Windows
HP,Notebook,4,2.1,21205.44,0,0,141.21199808219862,AMD Processor,1000,0,AMD,Windows
Asus,Gaming,16,2.59,71341.92,0,1,141.21199808219862,Intel Core i7,0,128,Nvidia,Windows
HP,Notebook,8,1.16,90522.72,1,0,276.053530085501,Other Intel Processor,0,256,Intel,Windows
Dell,Notebook,4,2.24,40980.312000000005,0,0,100.45466986113651,Intel Core i5,500,0,AMD,Windows
Lenovo,Notebook,4,2.1,22857.12,0,0,100.45466986113651,Intel Core i3,0,128,Intel,Windows
HP,Ultrabook,8,1.16,104908.32,0,0,165.6321180513006,Intel Core i7,0,512,Intel,Windows
Lenovo,2 in 1 Convertible,4,0.69,29250.72,1,1,224.17380907857276,Other Intel Processor,0,0,Intel,Others/No OS/Linux
Dell,Ultrabook,8,1.23,73473.12,0,0,165.6321180513006,Intel Core i7,0,256,Intel,Windows
Lenovo,Gaming,16,4.6,146519.46719999998,0,1,127.33567457123111,Intel Core i7,0,256,Nvidia,Windows
Razer,Ultrabook,8,1.25,54825.12,1,0,352.4651472131677,Intel Core i7,0,256,Intel,Windows
Toshiba,Ultrabook,16,1.05,118601.28,0,0,165.6321180513006,Intel Core i7,0,512,Intel,Windows
Asus,Gaming,8,3.52,69929.4672,0,0,127.33567457123111,Intel Core i7,0,128,Nvidia,Windows
Vero,Notebook,4,1.35,10442.88,0,0,165.6321180513006,Other Intel Processor,0,0,Intel,Windows
HP,Notebook,8,1.16,90043.2,0,0,165.6321180513006,Intel Core i5,0,256,Intel,Windows
HP,Notebook,8,1.43,80612.64,0,0,157.3505121487356,Intel Core i5,0,256,Intel,Windows
Dell,Notebook,4,2.09,27899.0064,0,0,100.45466986113651,Intel Core i5,500,0,Intel,Others/No OS/Linux
Asus,Notebook,4,2.0,23176.8,0,0,100.45466986113651,Intel Core i3,1000,0,Intel,Windows
Lenovo,2 in 1 Convertible,8,1.8,88924.31999999998,1,1,157.3505121487356,Intel Core i7,0,256,Intel,Windows
Lenovo,2 in 1 Convertible,4,0.69,25521.12,1,1,224.17380907857276,Other Intel Processor,0,0,Intel,Windows
HP,Ultrabook,8,1.26,100965.6,0,0,125.36742798669837,Intel Core i5,0,256,Intel,Windows
Lenovo,Gaming,8,2.4,52693.92,0,1,141.21199808219862,Intel Core i5,0,128,Nvidia,Others/No OS/Linux
HP,Gaming,8,3.35,60153.12,0,1,127.33567457123111,Intel Core i5,0,128,Nvidia,Windows
HP,Notebook,8,2.04,33513.119999999995,0,0,100.45466986113651,Intel Core i7,2000,0,Intel,Windows
Lenovo,2 in 1 Convertible,8,1.8,109244.2464,1,1,157.3505121487356,Intel Core i7,0,512,Nvidia,Windows
Asus,Notebook,4,1.5,14811.84,0,0,111.93520355955211,Other Intel Processor,0,0,Intel,Windows
HP,Ultrabook,8,1.84,40066.56,0,0,141.21199808219862,Intel Core i7,0,256,Intel,Windows
Acer,Notebook,4,2.23,32820.48,0,0,141.21199808219862,Intel Core i5,1000,0,Nvidia,Windows
Lenovo,Notebook,16,2.5,58554.72,0,0,141.21199808219862,Intel Core i7,0,0,AMD,Windows
HP,Workstation,8,3.0,210424.032,0,1,127.33567457123111,Intel Core i7,0,256,Nvidia,Windows
Dell,Notebook,8,2.5,41771.52,0,0,100.45466986113651,Intel Core i5,1000,0,AMD,Windows
MSI,Gaming,16,3.78,127818.72,0,0,127.33567457123111,Intel Core i7,0,256,Nvidia,Windows
HP,Ultrabook,8,1.88,115709.2416,0,0,141.21199808219862,Intel Core i7,0,256,Intel,Windows
Lenovo,2 in 1 Convertible,16,2.8,130003.2,1,1,209.8006828649808,Intel Core i7,0,512,Intel,Windows
MSI,Gaming,8,2.4,60888.384000000005,0,0,141.21199808219862,Intel Core i7,0,128,Nvidia,Windows
HP,2 in 1 Convertible,8,1.48,86793.12,1,0,165.6321180513006,Intel Core i5,0,256,Intel,Windows
HP,Workstation,8,2.59,118761.12,0,1,141.21199808219862,Intel Core i7,0,256,Nvidia,Windows
HP,2 in 1 Convertible,8,1.48,95850.72,1,0,220.84282406840083,Intel Core i7,0,256,Intel,Windows
HP,Workstation,8,2.0,101178.72,0,0,141.21199808219862,Intel Core i7,0,256,Nvidia,Windows
HP,Ultrabook,8,1.26,122381.49599999998,0,0,176.23257360658386,Intel Core i7,0,256,Intel,Windows
Dell,Notebook,8,2.18,53807.472,0,0,141.21199808219862,Intel Core i7,0,256,Nvidia,Windows
HP,Notebook,8,1.88,84129.12,0,0,141.21199808219862,Intel Core i5,0,256,Intel,Windows
Lenovo,2 in 1 Convertible,8,1.27,124621.92,1,1,209.8006828649808,Intel Core i7,0,256,Intel,Windows
Lenovo,Notebook,4,1.9,18061.92,0,0,100.45466986113651,Intel Core i3,1000,0,Intel,Others/No OS/Linux
HP,Notebook,4,1.86,15824.16,0,0,100.45466986113651,AMD Processor,500,0,AMD,Windows
Lenovo,Notebook,8,2.32,31914.72,0,0,141.21199808219862,Intel Core i5,1000,0,AMD,Others/No OS/Linux
Dell,Gaming,8,2.62,63882.72,0,0,141.21199808219862,Intel Core i7,1000,0,Nvidia,Windows
Dell,Notebook,8,2.04,119916.2304,1,1,282.42399616439724,Intel Core i5,0,256,Nvidia,Windows
HP,Notebook,4,1.91,25515.2592,0,0,141.21199808219862,AMD Processor,0,256,AMD,Windows
MSI,Gaming,16,2.7,79536.38399999999,0,0,127.33567457123111,Intel Core i7,0,256,Nvidia,Windows
Lenovo,Ultrabook,12,1.4,122490.72,0,0,157.3505121487356,Intel Core i7,0,512,Intel,Windows
Lenovo,Notebook,8,2.5,42010.7472,0,0,141.21199808219862,Intel Core i5,0,0,AMD,Windows
HP,2 in 1 Convertible,8,1.48,108744.48,1,0,220.84282406840083,Intel Core i7,0,512,Intel,Windows
Lenovo,Ultrabook,8,1.7,79866.72,0,0,157.3505121487356,Intel Core i7,0,256,Intel,Windows
MSI,Gaming,16,1.7,94252.32,0,0,157.3505121487356,Intel Core i7,0,256,Nvidia,Windows
HP,Gaming,8,2.62,47898.72,0,1,141.21199808219862,Intel Core i7,1000,0,Nvidia,Windows
Lenovo,Notebook,8,2.2,24455.52,0,0,100.45466986113651,Intel Core i3,1000,0,Intel,Windows
HP,Notebook,4,2.1,25414.0272,0,0,100.45466986113651,Intel Core i5,500,0,Intel,Others/No OS/Linux
Dell,Gaming,8,2.62,79813.44,0,0,282.42399616439724,Intel Core i7,0,128,Nvidia,Windows
Lenovo,Notebook,8,1.95,74059.2,0,1,141.21199808219862,Intel Core i5,0,256,Intel,Windows
Lenovo,Notebook,4,2.2,24935.04,0,0,141.21199808219862,Intel Core i3,1000,0,Nvidia,Windows
HP,Notebook,2,1.44,13266.72,0,0,111.93520355955211,Other Intel Processor,0,0,Intel,Windows
MSI,Gaming,8,2.2,44701.92,0,1,141.21199808219862,Intel Core i7,1000,0,Nvidia,Windows
HP,Notebook,8,1.96,36177.12,0,0,141.21199808219862,Intel Core i7,0,256,Intel,Windows
HP,Notebook,16,2.1,61751.52,0,0,141.21199808219862,Intel Core i7,0,512,Intel,Windows
Asus,Notebook,4,2.2,19660.32,0,0,100.45466986113651,Other Intel Processor,500,0,Intel,Windows
Lenovo,Notebook,4,2.1,21205.44,0,0,100.45466986113651,Intel Core i5,500,0,Intel,Others/No OS/Linux
Lenovo,Notebook,8,2.2,37775.52,0,0,141.21199808219862,Intel Core i7,1000,0,Nvidia,Others/No OS/Linux
Asus,Notebook,4,2.0,40972.32,0,0,157.3505121487356,Intel Core i3,0,256,Intel,Windows
Lenovo,Notebook,4,2.32,43956.0,0,0,141.21199808219862,Intel Core i7,0,0,Intel,Windows
Lenovo,Gaming,16,3.31,69530.4,0,1,141.21199808219862,Intel Core i7,0,512,Nvidia,Windows
MSI,Gaming,16,1.91,114731.5536,0,0,141.21199808219862,Intel Core i7,0,128,Nvidia,Windows
HP,Notebook,4,2.07,34632.0,0,0,100.45466986113651,Intel Core i3,500,0,Intel,Windows
Lenovo,2 in 1 Convertible,8,1.36,87219.36,1,1,209.8006828649808,Intel Core i5,0,256,Intel,Windows
Lenovo,Ultrabook,6,1.54,44275.68,0,0,141.21199808219862,Intel Core i7,0,256,Nvidia,Windows
Dell,Notebook,8,1.98,47686.1328,0,0,141.21199808219862,Intel Core i7,0,256,Nvidia,Others/No OS/Linux
Acer,Notebook,4,2.1,17742.239999999998,0,0,100.45466986113651,Other Intel Processor,500,0,Intel,Windows
HP,Notebook,6,2.18,42570.72,0,1,141.21199808219862,Intel Core i7,1000,0,Nvidia,Windows
Asus,Gaming,8,2.591,48431.52,0,1,141.21199808219862,Intel Core i7,0,256,Nvidia,Windows
Dell,2 in 1 Convertible,16,2.09,62817.12,1,0,141.21199808219862,Intel Core i7,0,512,Intel,Windows
Acer,Notebook,4,2.23,36816.48,0,0,141.21199808219862,Intel Core i5,0,256,Nvidia,Windows
Dell,Ultrabook,8,1.23,58554.72,1,0,276.053530085501,Intel Core i5,0,256,Intel,Others/No OS/Linux
Acer,Gaming,16,4.2,138474.72,0,1,127.33567457123111,Intel Core i7,0,256,Nvidia,Windows
Lenovo,Gaming,8,2.4,43636.32,0,1,141.21199808219862,Intel Core i5,1000,0,Nvidia,Windows
HP,Notebook,4,1.86,25840.8,0,0,100.45466986113651,Intel Core i5,500,0,Intel,Windows
Apple,Ultrabook,8,0.92,61964.64,0,1,226.41554716935852,Other Intel Processor,0,0,Intel,Mac
Dell,2 in 1 Convertible,8,1.6,63882.72,1,1,165.6321180513006,Intel Core i5,0,256,Intel,Windows
HP,Notebook,12,2.21,70702.56,0,1,141.21199808219862,Intel Core i7,0,128,Nvidia,Windows
Lenovo,Notebook,4,1.9,19607.04,0,0,100.45466986113651,Intel Core i3,1000,0,AMD,Others/No OS/Linux
Asus,Gaming,16,4.3,114552.0,0,1,127.33567457123111,Intel Core i7,0,512,Nvidia,Windows
Acer,Notebook,4,2.1,14492.16,0,0,100.45466986113651,Other Intel Processor,1000,0,Intel,Others/No OS/Linux
MSI,Gaming,16,2.43,109165.39199999999,0,0,127.33567457123111,Intel Core i7,0,256,Nvidia,Windows
Dell,Notebook,4,2.3,26586.72,0,0,100.45466986113651,Intel Core i3,0,128,AMD,Windows
Lenovo,Notebook,8,2.2,33513.119999999995,0,0,100.45466986113651,Intel Core i7,500,0,Nvidia,Others/No OS/Linux
Dell,2 in 1 Convertible,16,2.0,68464.8,1,0,141.21199808219862,Intel Core i7,0,512,Intel,Windows
Dell,Ultrabook,16,1.2,142790.4,1,0,276.053530085501,Intel Core i7,0,512,Intel,Windows
Asus,Gaming,8,2.2,62284.32,0,0,141.21199808219862,Intel Core i7,1000,0,Nvidia,Windows
Dell,Notebook,8,2.36,47365.92,0,0,141.21199808219862,Intel Core i5,0,256,AMD,Windows
HP,Notebook,8,1.91,30849.12,0,0,100.45466986113651,Intel Core i5,0,256,Intel,Windows
Lenovo,Notebook,4,2.2,15930.72,0,0,100.45466986113651,AMD Processor,500,0,AMD,Windows
Acer,Notebook,8,3.3,33513.119999999995,0,0,106.11306214269258,Intel Core i3,1000,0,Nvidia,Windows
Asus,Gaming,16,2.2,130482.72,0,0,141.21199808219862,Intel Core i7,0,256,Nvidia,Windows
Apple,Ultrabook,8,0.92,68145.12,0,1,226.41554716935852,Other Intel Processor,0,0,Intel,Mac
Asus,Notebook,16,2.2,93186.72,0,0,141.21199808219862,Intel Core i7,0,128,Nvidia,Windows
MSI,Gaming,16,2.43,103842.1872,0,1,127.33567457123111,Intel Core i7,0,256,Nvidia,Windows
Dell,2 in 1 Convertible,8,2.191,53226.72,1,1,141.21199808219862,Intel Core i5,0,256,Intel,Windows
Asus,Gaming,16,2.9,103842.72,0,0,127.33567457123111,Intel Core i7,0,256,Nvidia,Windows
Acer,Netbook,2,1.3,9270.72,0,0,135.0942111925629,Other Intel Processor,0,32,Intel,Others/No OS/Linux
Acer,Notebook,4,3.3,31861.44,0,0,106.11306214269258,Intel Core i3,1000,0,Nvidia,Windows
Lenovo,Notebook,8,2.8,28717.92,0,0,106.11306214269258,Intel Core i5,1000,0,Intel,Others/No OS/Linux
Lenovo,Gaming,8,2.6,67772.16,0,1,141.21199808219862,Intel Core i7,0,128,Nvidia,Windows
Acer,2 in 1 Convertible,8,1.2,61218.72,1,1,157.3505121487356,Intel Core i7,0,256,Intel,Windows
Lenovo,Notebook,8,2.3,81465.12,0,1,141.21199808219862,Intel Core i7,0,256,Intel,Windows
MSI,Gaming,8,2.2,78647.1408,0,0,141.21199808219862,Intel Core i7,0,128,Nvidia,Windows
HP,Notebook,6,2.1,28185.12,0,0,141.21199808219862,AMD Processor,1000,0,AMD,Windows
Dell,Ultrabook,8,1.26,91288.3536,1,0,176.23257360658386,Intel Core i5,0,256,Intel,Windows
Dell,2 in 1 Convertible,4,2.08,27119.52,1,0,146.86047800548656,Intel Core i3,500,0,Intel,Windows
Asus,Notebook,4,2.65,16463.52,0,0,100.45466986113651,Other Intel Processor,1000,0,Intel,Windows
Dell,Ultrabook,8,1.29,78694.56,1,0,276.053530085501,Intel Core i7,0,256,Intel,Windows
Dell,Notebook,4,2.18,27804.7008,0,0,100.45466986113651,Intel Core i5,1000,0,Intel,Others/No OS/Linux
Lenovo,Gaming,16,2.6,54825.12,1,1,141.21199808219862,Intel Core i7,0,128,Nvidia,Windows
MSI,Gaming,8,2.2,61218.72,0,0,141.21199808219862,Intel Core i7,0,128,Nvidia,Windows
Lenovo,Netbook,16,1.3,87912.0,1,1,176.23257360658386,Intel Core i7,0,512,Intel,Windows
Razer,Gaming,16,1.95,186426.72,0,0,157.3505121487356,Intel Core i7,0,1000,Nvidia,Windows
Dell,Notebook,8,2.3,24988.8528,1,0,100.45466986113651,Intel Core i3,1000,0,Intel,Windows
MSI,Gaming,16,2.7,85141.44,0,0,127.33567457123111,Intel Core i7,0,256,Nvidia,Windows
Apple,Ultrabook,4,1.08,51095.52,0,0,135.0942111925629,Intel Core i5,0,0,Intel,Mac
HP,Notebook,4,2.1,25467.84,0,0,141.21199808219862,Intel Core i3,1000,0,Intel,Windows
HP,Ultrabook,8,1.54,117119.5632,0,0,209.8006828649808,Intel Core i7,0,256,Intel,Windows
Dell,Notebook,4,2.24,39267.36,0,0,100.45466986113651,Intel Core i5,500,0,Intel,Windows
MSI,Gaming,8,2.3,62284.32,0,0,141.21199808219862,Intel Core i7,0,128,Nvidia,Windows
Lenovo,Notebook,16,1.4,79866.72,0,1,165.6321180513006,Intel Core i7,0,512,Intel,Windows
Lenovo,Notebook,6,2.2,31838.5296,0,0,141.21199808219862,AMD Processor,0,256,AMD,Windows
Asus,Ultrabook,8,1.45,68198.4,0,0,165.6321180513006,Intel Core i7,0,256,Intel,Windows
Acer,Notebook,4,2.4,19276.703999999998,0,0,100.45466986113651,Intel Core i3,500,0,Intel,Others/No OS/Linux
Dell,2 in 1 Convertible,16,2.77,95850.72,1,0,127.33567457123111,Intel Core i7,0,512,Nvidia,Windows
HP,Notebook,4,1.54,58607.46719999999,0,0,157.3505121487356,Intel Core i5,0,256,Intel,Windows
Asus,Gaming,16,2.5,85248.0,0,1,141.21199808219862,Intel Core i7,0,256,Nvidia,Windows
Dell,Notebook,4,1.6,46620.0,0,0,111.93520355955211,Intel Core i5,500,0,Intel,Windows
Asus,Gaming,16,2.34,123876.0,0,1,141.21199808219862,Intel Core i7,0,256,Nvidia,Windows
Lenovo,Notebook,8,2.3,30529.44,0,1,141.21199808219862,Intel Core i5,0,256,Intel,Others/No OS/Linux
Dell,2 in 1 Convertible,8,1.24,96596.64,1,0,276.053530085501,Intel Core i5,0,256,Intel,Windows
Dell,Notebook,4,2.2,17262.72,0,0,100.45466986113651,Other Intel Processor,500,0,Intel,Others/No OS/Linux
HP,Notebook,4,1.86,21258.72,0,0,100.45466986113651,AMD Processor,500,0,AMD,Windows
Lenovo,Notebook,6,2.4,30316.32,0,0,141.21199808219862,Intel Core i3,0,128,Nvidia,Windows
Lenovo,Notebook,8,1.9,57116.16,0,1,157.3505121487356,Intel Core i5,0,256,Intel,Windows
Dell,Notebook,4,2.2,23655.7872,0,0,100.45466986113651,Other Intel Processor,500,0,Intel,Windows
Asus,Notebook,4,2.0,18061.92,0,0,100.45466986113651,Other Intel Processor,1000,0,Intel,Windows
Asus,Gaming,16,4.0,101232.0,0,1,127.33567457123111,Intel Core i7,0,128,Nvidia,Windows
Dell,Notebook,4,2.29,26107.2,0,0,100.45466986113651,Intel Core i3,500,0,Intel,Windows
Lenovo,Notebook,8,2.32,47685.6,0,0,141.21199808219862,Intel Core i7,0,0,AMD,Windows
